movieId,title,genres
95843.0,Goodbye Charlie (1964),Comedy|Fantasy|Romance
95858.0,For the Birds (2000),Animation|Children|Comedy
95873.0,Ruby Sparks (2012),Comedy|Fantasy|Romance
95875.0,Total Recall (2012),Action|Sci-Fi|Thriller
95939.0,"Angels' Share, The (2012)",Comedy|Drama
95949.0,"Immature, The (Immaturi) (2011)",Comedy
95965.0,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation
96004.0,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
96007.0,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
96020.0,Sidewalls (Medianeras) (2011),Drama
96079.0,Skyfall (2012),Action|Adventure|Thriller|IMAX
96084.0,Hands Over the City (Le mani sulla città) (1963),Drama
96110.0,"Campaign, The (2012)",Comedy
96114.0,Brake (2012),Crime|Thriller
96121.0,Hope Springs (2012),Comedy|Drama
96150.0,"Queen of Versailles, The (2012)",Documentary
96281.0,ParaNorman (2012),Adventure|Animation|Comedy
96283.0,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
96373.0,Broken (2012),Drama
96411.0,6 Days to Air: The Making of South Park (2011),Documentary
96417.0,Premium Rush (2012),Action|Thriller
96430.0,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
96432.0,Lawless (2012),Crime|Drama
96448.0,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
96471.0,Prime Suspect 3 (1993),Crime|Drama|Mystery
96488.0,Searching for Sugar Man (2012),Documentary
96518.0,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
96520.0,Prime Suspect: The Lost Child (1995),Drama|Mystery
96530.0,Conception (2011),Comedy|Romance
96563.0,Paradise Lost 3: Purgatory (2011),Documentary
96567.0,"Words, The (2012)",Drama|Romance
96588.0,Pitch Perfect (2012),Comedy|Musical
96606.0,Samsara (2011),Documentary
96608.0,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
96610.0,Looper (2012),Action|Crime|Sci-Fi
96616.0,That's My Boy (2012),Comedy
96655.0,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96691.0,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96726.0,Lola Versus (2012),Comedy|Romance
96728.0,"Master, The (2012)",Drama
96737.0,Dredd (2012),Action|Sci-Fi
96811.0,End of Watch (2012),Crime|Drama|Thriller
96815.0,V/H/S (2012),Horror|Thriller
96821.0,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829.0,"Hunt, The (Jagten) (2012)",Drama
96832.0,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
96861.0,Taken 2 (2012),Action|Crime|Drama|Thriller
96917.0,House at the End of the Street (2012),Horror|Thriller
96935.0,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
96945.0,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance
96964.0,"Tall Man, The (2012)",Crime|Drama|Mystery
96975.0,LOL (2012),Comedy|Drama|Romance
97024.0,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
97168.0,Marley (2012),Documentary
97172.0,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
97188.0,Sinister (2012),Horror|Thriller
97194.0,"Thing: Terror Takes Shape, The (1998)",Documentary
97225.0,Hotel Transylvania (2012),Animation|Children|Comedy
97230.0,Side by Side (2012),Documentary
97285.0,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery
97304.0,Argo (2012),Drama|Thriller
97306.0,Seven Psychopaths (2012),Comedy|Crime
97328.0,Liberal Arts (2012),Comedy|Drama
97470.0,Catch .44 (2011),Action|Drama|Thriller
97643.0,[REC]³ 3 Génesis (2012),Horror|Thriller
97665.0,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
97701.0,Paranormal Activity 4 (2012),Horror|IMAX
97742.0,Alex Cross (2012),Action|Crime|Mystery|Thriller
97752.0,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97757.0,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
97785.0,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
97836.0,Here Comes the Boom (2012),Action|Comedy
97858.0,Mental (2012),Comedy|Drama
97860.0,Killing Them Softly (2012),Crime|Drama|Thriller
97866.0,"Imposter, The (2012)",Documentary
97870.0,"Sessions, The (Surrogate, The) (2012)",Drama
97904.0,Smashed (2012),Comedy|Drama
97913.0,Wreck-It Ralph (2012),Animation|Comedy
97921.0,Silver Linings Playbook (2012),Comedy|Drama
97923.0,Flight (2012),Drama
97936.0,Anna Karenina (2012),Drama
97938.0,Life of Pi (2012),Adventure|Drama|IMAX
97950.0,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime
97988.0,"Bay, The (2012)",Horror|Sci-Fi|Thriller
98061.0,Himizu (2011),Children|Crime|Drama
98083.0,Jackass 3.5 (2011),Comedy|Documentary
98122.0,Indie Game: The Movie (2012),Documentary
98124.0,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
98154.0,Lincoln (2012),Drama|War
98160.0,Nature Calls (2012),Comedy
98175.0,Vamps (2012),Comedy|Horror|Romance
98203.0,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
98230.0,10 Years (2011),Comedy|Drama|Romance
98239.0,Red Dawn (2012),Action|War
98243.0,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
98279.0,"Fantastic Fear of Everything, A (2012)",Comedy
98296.0,Deadfall (2012),Crime|Drama|Thriller
98361.0,Byzantium (2012),Drama|Fantasy|Thriller
98491.0,Paperman (2012),Animation|Comedy|Romance
98499.0,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy
98503.0,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy
98585.0,Hitchcock (2012),Drama
98604.0,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
98607.0,Redline (2009),Action|Animation|Sci-Fi
98623.0,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime
98633.0,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy
98697.0,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy
98799.0,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy
98809.0,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
98836.0,Hyde Park on Hudson (2012),Comedy|Drama
98908.0,How to Make Love to a Woman (2010),Comedy|Romance
98961.0,Zero Dark Thirty (2012),Action|Drama|Thriller
99005.0,Fire with Fire (2012),Action|Crime|Drama
99007.0,Warm Bodies (2013),Comedy|Horror|Romance
99030.0,Wrong (2012),Comedy|Drama
99087.0,Playing for Keeps (2012),Comedy|Romance
99106.0,"Guilt Trip, The (2012)",Comedy
99112.0,Jack Reacher (2012),Action|Crime|Thriller
99114.0,Django Unchained (2012),Action|Drama|Western
99117.0,This Is 40 (2012),Drama
99122.0,I Bought a Vampire Motorcycle (1990),Comedy|Horror
99130.0,Ice Cream Man (1995),Comedy|Horror
99145.0,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller
99149.0,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX
99191.0,Campfire Tales (1997),Horror
99415.0,Parental Guidance (2012),Comedy
99437.0,John Dies at the End (2012),Comedy|Fantasy|Horror
99532.0,"Misérables, Les (2000)",Drama|Romance
99574.0,Promised Land (2012),Drama
99636.0,English Vinglish (2012),Comedy|Drama
99638.0,Fish Story (Fisshu sutôrî) (2009),Comedy
99721.0,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller
99728.0,Gangster Squad (2013),Action|Crime|Drama
99750.0,"Iceman, The (2012)",Crime|Drama|Thriller
99764.0,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
99813.0,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation
99846.0,Everything or Nothing: The Untold Story of 007 (2012),Documentary
99853.0,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi
99910.0,"Last Stand, The (2013)",Action|Crime|Thriller
99917.0,Upstream Color (2013),Romance|Sci-Fi|Thriller
99992.0,Shadow Dancer (2012),Crime|Drama|Thriller
100044.0,Human Planet (2011),Documentary
100068.0,Comme un chef (2012),Comedy
100083.0,Movie 43 (2013),Comedy
100106.0,"Pervert's Guide to Ideology, The (2012)",Documentary
100159.0,Sightseers (2012),Comedy
100163.0,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX
100194.0,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy
100226.0,Why Stop Now (2012),Comedy|Drama
100277.0,Tabu (2012),Drama|Romance
100302.0,Upside Down (2012),Drama|Romance|Sci-Fi
100304.0,"Liability, The (2012)",Action|Thriller
100306.0,Angst  (1983),Drama|Horror
100326.0,Stand Up Guys (2012),Comedy|Crime
100383.0,Side Effects (2013),Crime|Drama|Mystery|Thriller
100390.0,Identity Thief (2013),Comedy|Crime
100397.0,"ABCs of Death, The (2012)",Horror
100487.0,Beautiful Creatures (2013),Drama|Fantasy|Romance
100498.0,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
100507.0,21 and Over (2013),Comedy
100527.0,Safe Haven (2013),Drama|Mystery|Romance
100553.0,Frozen Planet (2011),Documentary
100556.0,"Act of Killing, The (2012)",Documentary
100579.0,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller
100611.0,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
100714.0,Before Midnight (2013),Drama|Romance
100737.0,Snitch (2013),Action|Drama|Thriller
100810.0,Dark Skies (2013),Horror|Sci-Fi|Thriller
100843.0,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama
100882.0,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX
100906.0,Maniac Cop 2 (1990),Action|Horror|Thriller
101025.0,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
101070.0,Wadjda (2012),Drama
101072.0,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy
101074.0,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical
101076.0,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
101088.0,Stoker (2013),Drama|Mystery|Thriller
101112.0,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
101142.0,"Croods, The (2013)",Adventure|Animation|Comedy
101283.0,"Incredible Burt Wonderstone, The (2013)",Comedy
101360.0,"Call, The (2013)",Drama|Thriller
101362.0,Olympus Has Fallen (2013),Action|Thriller
101415.0,"First Time, The (2012)",Comedy|Drama|Romance
101423.0,Mezzo Forte (1998),Action|Animation|Comedy
101525.0,"Place Beyond the Pines, The (2012)",Crime|Drama
101529.0,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller
101531.0,Phil Spector (2013),Drama
101577.0,"Host, The (2013)",Action|Adventure|Romance
101612.0,Admission (2013),Comedy|Romance
101739.0,Evil Dead (2013),Horror
101741.0,Trance (2013),Crime|Thriller
101765.0,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance
101864.0,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
101884.0,Dark Tide (2012),Adventure|Drama|Thriller
101895.0,42 (2013),Drama
101962.0,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy
101973.0,Disconnect (2012),Drama|Thriller
102007.0,"Invincible Iron Man, The (2007)",Animation
102025.0,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi
102033.0,Pain & Gain (2013),Action|Comedy|Crime
102058.0,Hulk Vs. (2009),Animation
102066.0,Resolution (2012),Horror|Thriller
102070.0,Grabbers (2012),Comedy|Horror|Sci-Fi
102084.0,Justice League: Doom (2012) ,Action|Animation|Fantasy
102088.0,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX
102123.0,This Is the End (2013),Action|Comedy
102125.0,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102165.0,"English Teacher, The (2013)",Comedy|Drama
102194.0,Mud (2012),Adventure|Crime|Drama
102217.0,Bill Hicks: Revelations (1993),Comedy
102278.0,Pawn (2013),Crime|Thriller
102338.0,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama
102378.0,Syrup (2013),Comedy|Drama
102407.0,"Great Gatsby, The (2013)",Drama
102445.0,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
102481.0,"Internship, The (2013)",Comedy
102590.0,Darkon (2006),Documentary|Fantasy
102602.0,Mimino (1977),Comedy
102666.0,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy
102684.0,Only God Forgives (2013),Drama|Thriller
102686.0,"Hangover Part III, The (2013)",Comedy
102716.0,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
102720.0,Epic (2013),Adventure|Animation|Fantasy
102735.0,Captain America (1979),Action|Drama
102742.0,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary
102747.0,"Rink, The (1916)",Comedy
102749.0,Captain America II: Death Too Soon (1979),Action|Crime
102760.0,Down Terrace (2009),Comedy|Crime|Drama
102800.0,Frances Ha (2012),Comedy|Drama
102802.0,"Lords of Salem, The (2012)",Horror|Thriller
102819.0,Behind the Candelabra (2013),Drama
102823.0,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary
102852.0,With Great Power: The Stan Lee Story (2012),Documentary
102880.0,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
102903.0,Now You See Me (2013),Crime|Mystery|Thriller
102984.0,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller
102993.0,"Way, Way Back, The (2013)",Comedy|Drama
103027.0,Much Ado About Nothing (2012),Comedy|Drama|Romance
103042.0,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
103048.0,"Kings of Summer, The (2013)",Comedy
103075.0,"Purge, The (2013)",Crime|Horror|Thriller
103085.0,Rapture-Palooza (2013),Comedy|Fantasy
103107.0,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
103137.0,"Bling Ring, The (2013)",Crime|Drama
103141.0,Monsters University (2013),Adventure|Animation|Comedy
103171.0,Schlussmacher (2013),Comedy
103210.0,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation
103219.0,Maniac (2012),Horror|Thriller
103221.0,Not Suitable for Children (2012),Comedy|Romance
103228.0,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103233.0,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation
103235.0,"Best Offer, The (Migliore offerta, La) (2013)",Thriller
103245.0,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance
103249.0,World War Z (2013),Action|Drama|Horror|IMAX
103253.0,Elysium (2013),Action|Drama|Sci-Fi|IMAX
103335.0,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
103339.0,White House Down (2013),Action|Drama|Thriller|IMAX
103341.0,"World's End, The (2013)",Action|Comedy|Sci-Fi
103366.0,Redemption (Hummingbird) (2013),Action|Crime|Thriller
103372.0,"Heat, The (2013)",Action|Comedy|Crime
103384.0,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
103449.0,Passion (2012),Crime|Drama|Mystery|Thriller
103483.0,V/H/S/2 (2013),Horror|Thriller
103502.0,"Knot, The (2012)",Comedy|Romance
103539.0,The Spectacular Now (2013),Comedy|Drama|Romance
103543.0,"Lifeguard, The (2013)",Comedy|Drama
103596.0,Sharknado (2013),Sci-Fi
103602.0,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary
103606.0,Stuck in Love (2012),Comedy|Drama|Romance
103609.0,Class Act (1992),Comedy
103624.0,Fruitvale Station (2013),Drama
103655.0,R.I.P.D. (2013),Action|Comedy|Fantasy
103685.0,"Field in England, A (2013)",Drama|Fantasy|Thriller|War
103688.0,"Conjuring, The (2013)",Horror|Thriller
103755.0,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
103772.0,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
103801.0,Drinking Buddies (2013),Comedy|Drama|Romance
103810.0,Red 2 (2013),Action|Comedy|Crime|Thriller
103819.0,Coffee Town (2013),Comedy
103865.0,Revenge for Jolly! (2012),Comedy|Drama
103883.0,2 Guns (2013),Action|Comedy|Crime
103980.0,Blue Jasmine (2013),Drama
103984.0,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
104017.0,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi
104069.0,Louis C.K.: Oh My God (2013),Comedy
104074.0,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104076.0,"Smurfs 2, The (2013)",Animation|Children|Comedy
104078.0,Alan Partridge: Alpha Papa (2013),Comedy
104129.0,Man of Tai Chi (2013),Action|IMAX
104141.0,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime
104211.0,We're the Millers (2013),Comedy|Crime
104218.0,Grown Ups 2 (2013),Comedy
104241.0,Kick-Ass 2 (2013),Action|Comedy|Crime
104243.0,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104245.0,Planes (2013),Adventure|Animation|Comedy
104272.0,Blackfish (2013),Documentary
104283.0,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance
104303.0,Jobs (2013),Drama
104337.0,Lee Daniels' The Butler (2013),Drama
104339.0,In a World... (2013),Comedy
104374.0,About Time (2013),Drama|Fantasy|Romance
104419.0,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
104457.0,You're Next (2011),Horror|Thriller
104644.0,Maria Bamford: The Special Special Special! (2012),Comedy
104760.0,Getaway (2013),Action|Crime
104780.0,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi
104837.0,Rage of Honor (1987),Action|Crime
104841.0,Gravity (2013),Action|Sci-Fi|IMAX
104863.0,What If (2013),Comedy|Drama|Romance
104875.0,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
104879.0,Prisoners (2013),Drama|Mystery|Thriller
104906.0,Austenland (2013),Comedy|Romance
104908.0,Insidious: Chapter 2 (2013),Horror|Thriller
104913.0,Rush (2013),Action|Drama
104925.0,"Family, The (2013)",Action|Comedy|Crime
104944.0,Short Term 12 (2013),Drama
105020.0,Collision Course (1989),Action|Comedy|Thriller
105037.0,"To Do List, The (2013)",Comedy
105121.0,Inescapable (2012),Action|Drama|War
105197.0,Nebraska (2013),Adventure|Drama
105211.0,Enough Said (2013),Comedy|Drama|Romance
105213.0,Don Jon (2013),Comedy|Drama|Romance
105246.0,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy
105250.0,"Century of the Self, The (2002)",Documentary
105254.0,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy
105325.0,Bad Milo (Bad Milo!) (2013),Comedy|Horror
105351.0,Runner Runner (2013),Crime|Drama|Thriller
105355.0,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
105468.0,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
105504.0,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
105540.0,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical
105585.0,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
105593.0,Filth (2013),Comedy|Crime|Drama
105653.0,Escape Plan (2013),Action|Mystery|Thriller
105720.0,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama
105731.0,Carrie (2013),Drama|Horror
105746.0,UnHung Hero (2013),Documentary
105755.0,"Counselor, The (2013)",Crime|Drama|Thriller
105801.0,Escape From Tomorrow (2013),Drama|Fantasy|Horror
105835.0,"Double, The (2013)",Comedy|Drama|Thriller
105844.0,12 Years a Slave (2013),Drama
105954.0,All Is Lost (2013),Action|Adventure|Drama
106002.0,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106062.0,Jackass Presents: Bad Grandpa (2013),Comedy
106072.0,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106100.0,Dallas Buyers Club (2013),Drama
106144.0,"Selfish Giant, The (2013)",Drama
106330.0,Last Vegas (2013),Comedy|Drama|Romance
106438.0,Philomena (2013),Comedy|Drama
106441.0,"Book Thief, The (2013)",Children|Drama|War
106487.0,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
106489.0,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
106491.0,47 Ronin (2013),Action|Adventure|Fantasy
106540.0,Delivery Man (2013),Comedy
106542.0,Charlie Countryman (2013),Action|Comedy|Romance
106594.0,Red Flag (2012),Comedy|Drama|Romance
106642.0,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi
106648.0,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror
106696.0,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106766.0,Inside Llewyn Davis (2013),Drama
106782.0,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106785.0,Homefront (2013),Action|Crime|Thriller
106839.0,Mandela: Long Walk to Freedom (2013),Drama
106873.0,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
106883.0,All is Bright (2013),Comedy|Drama
106889.0,Tim's Vermeer (2013),Documentary
106916.0,American Hustle (2013),Crime|Drama
106918.0,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920.0,Her (2013),Drama|Romance|Sci-Fi
106927.0,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
107013.0,"Christmas Carol, A (1977)",Drama|Fantasy
107069.0,Lone Survivor (2013),Action|Drama|Thriller|War
107141.0,Saving Mr. Banks (2013),Comedy|Drama
107159.0,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama
107314.0,Oldboy (2013),Action|Drama|Mystery
107338.0,Dampfnudelblues (2013),Comedy|Crime
107348.0,Anchorman 2: The Legend Continues (2013),Comedy
107406.0,Snowpiercer (2013),Action|Drama|Sci-Fi
107408.0,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War
107410.0,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi
107412.0,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance
107436.0,Haunter (2013),Horror|Mystery|Thriller
107447.0,Wrong Cops (2013),Comedy|Crime
107449.0,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy
107462.0,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
107565.0,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy
107630.0,High School (2010),Comedy
107702.0,Grudge Match (2013),Comedy
107723.0,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy
107771.0,Only Lovers Left Alive (2013),Drama|Horror|Romance
107780.0,Cats (1998),Musical
107846.0,MacGyver: Trail to Doomsday (1994),Action|Adventure
107945.0,Bad Karma (2012),Thriller
107951.0,Hunting Elephants (2013),Comedy|Crime
107953.0,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
107962.0,Freezer (2014),Action|Thriller
107997.0,We Are What We Are (2013),Drama|Horror|Mystery|Thriller
107999.0,Dragon ball Z 04: Lord Slug (1991),Animation|Children
108078.0,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance
108090.0,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children
108156.0,Ride Along (2014),Action|Comedy
108188.0,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108190.0,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108192.0,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama
108540.0,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance
108601.0,Drift (2013),Drama
108689.0,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
108715.0,Better Living Through Chemistry (2014),Comedy|Drama
108727.0,Nymphomaniac: Volume I (2013),Drama
108729.0,Enemy (2013),Mystery|Thriller
108795.0,Wonder Woman (2009),Action|Adventure|Animation|Fantasy
108928.0,"Monuments Men, The (2014)",Action|Drama|War
108932.0,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
108945.0,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
108949.0,"Art of the Steal, The (2013)",Crime
108981.0,Nymphomaniac: Volume II (2013),Drama|Mystery
109042.0,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
109161.0,Venus in Fur (La Vénus à la fourrure) (2013),Drama
109183.0,Date and Switch (2014),Comedy
109187.0,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi
109191.0,Winter's Tale (2014),Drama|Fantasy|Mystery
109241.0,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime
109282.0,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary
109295.0,Cold Comes the Night (2013),Crime|Drama|Thriller
109313.0,Chouchou (2003),Comedy
109317.0,Someone Marry Barry (2014),Comedy
109372.0,About Last Night (2014),Comedy|Romance
109374.0,"Grand Budapest Hotel, The (2014)",Comedy|Drama
109383.0,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance
109416.0,Bring It On: Fight to the Finish (2009),Comedy
109483.0,That Awkward Moment (2014),Comedy|Romance
109487.0,Interstellar (2014),Sci-Fi|IMAX
109569.0,3 Days to Kill (2014),Action|Crime|Drama
109576.0,Welcome to the Jungle (2013),Comedy
109578.0,Non-Stop (2014),Action|Mystery|Thriller
109596.0,Wrinkles (Arrugas) (2011),Animation|Drama
109633.0,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance
109673.0,300: Rise of an Empire (2014),Action|Drama|War|IMAX
109687.0,Particle Fever (2013),Documentary
109723.0,"Bag Man, The (2014)",Crime|Drama|Thriller
109846.0,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy
109848.0,Under the Skin (2013),Horror|Sci-Fi|Thriller
109850.0,Need for Speed (2014),Action|Crime|Drama|IMAX
109853.0,Barefoot (2014),Comedy|Drama|Romance
109864.0,Veronica Mars (2014),Comedy|Crime|Drama
109895.0,Bad Words (2013),Comedy
109897.0,Son of God (2014),Drama
109941.0,Puss in Boots: The Three Diablos (2012),Animation|Comedy
109968.0,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama
109971.0,Ocho apellidos vascos (2014),Comedy
110102.0,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
110127.0,Noah (2014),Adventure|Drama|IMAX
110130.0,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
110281.0,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance
